,Unnamed: 0,ID,Timestamp,Text,Class
264,27,1070095529101664000,2018-12-04 23:20:30,"Yes it's difficult but one which def needs to be discussed in pre & post menopausal women. My 1st recurrence was 11 yrs after 1st diagnosis & 2nd was after nearly 15 yrs. Both in my recon, differing grades & types. I am still pre menopausal #bccww #breastcancer is sneaky!",1
265,28,1071188126985531008,2018-12-07 23:42:05,I think @LZZYHALE is my #cancer #fairygodmother. When I find myself in the #badplace I know I can hit shuffle on @Halestorm & it plays what I need to remember I’m a #breastcancer #badass.Here’s hoping I can stay well to see them next week. #cancersux #fuckcancer #musichelps,1
266,29,1072981013075120000,2018-12-12 22:26:23,had to get my US passport while undergoing chemo and they photoshopped hair on my new passport pic hahaha #breastcancer #chemohair and #chemolife pic.twitter.com/79AJn35zAx,1
267,31,1074082536857497984,2018-12-15 23:23:26,"Team UBCF had the best time in Nashville, TN today! It was so nice to meet all of our deserving recipients and family members/friends! We hope to be back in the future! Happy holidays! #ubcftakesonnashville #ubcf #nonprofit #breastcancer #love",0
268,32,1075889827541905024,2018-12-20 23:04:58,"One radiation treatment down; nineteen to go! It is not a pleasant process and it burns a little already, but it will help to keep the cancer from returning; and recurrence is my biggest fear. #radiation #breastcancer",1
269,34,1077293045366836992,2018-12-24 20:00:51,"During this season, we are reminded of all the loved ones we have in our lives. Give a shoutout to yours! #breastcancer pic.twitter.com/pG41cskFWE",0
270,35,1077338351051640960,2018-12-24 23:00:53,Wishing our entire Mother's Day Classic family a wonderful and safe holiday period  #christmas #happyholidays #merrychristmas #holiday #MDC2019 #mothersdayclassic #breastcancer #breastcancerawareness #breastcancerresearch #breastcancerfundraiserpic.twitter.com/dVuJI69Rxn,0
271,36,1077351741706984960,2018-12-24 23:54:06,Tonight on @SpecNewsCLT - we show how @haylostudio in Plaza Midwood is transforming lives with their beautiful mastectomy tattoos. #art #tattoos #mastectomy #breastcancer pic.twitter.com/n0UOAdVMZX,0
272,37,1077679287363399936,2018-12-25 21:35:39,Yeah my wife needs her #breastcancer coverage benefits. #MerryChristmas,0
273,39,1079160791910227968,2018-12-29 23:42:37,Had the great news my beautiful wife is still #breastcancer free before Christmas here she is with our gorgeous new granddaughter #cancer #survivor #screwyoucancerpic.twitter.com/bbvWfKAXWC,0
274,40,1079871408866541952,2018-12-31 22:46:21,We’re so #blessed to have loyal #supporters of our mission.  Because of your generosity we were able to assist over 400 #survivors & their #families + provide #Christmas for 43 of them in 2018!  #ihwings #breastcancer pic.twitter.com/NEMbhsu5mV,0
275,41,1080224611529298048,2019-01-01 22:09:51,I’m doing #Veganuary this month for my health. My #breastcancer treatment stopped by body from producing oestrogen and my #cancer is ER positive. It doesn’t make sense to carry on drinking milk and eating meat from lactating cows?! #VEGAN followme on IG for photos & recipe ideas,1
276,43,1080971051155239040,2019-01-03 23:35:56,You represent a @MinnesotaDFL quota that's all. You don't represent me or hundreds of women you ilk prematurely remove from #breastcancer treatment.,0
277,45,1082418321771938048,2019-01-07 23:26:52,#Cancersucks #Please #help my mom. the link is in my bio. Anything will be appreciated. #support #gofundme #donate #breastcancer,0
278,46,1083138878423339008,2019-01-09 23:10:07,We want to give a #thankyou to those of you who have given to @KomenColorado in 2018. We can only accomplish this mission to end #breastcancer & support those fighting because of donors like you. We'e ready to continue to fight this terrible disease w/all we have in 2019! pic.twitter.com/xkX4XTrJX2,0
279,48,1084224759326560000,2019-01-12 23:05:01," s[NO]w STOPPING ME from #goals. First abs workout since surgery a few wks ago, finally moved back up to the Body Pump weight I was at b4 #breastcancer surgery in June, & stretches from my physical therapist.  #EatSleepSquatRepeat #CommitToBeFit #SelfCare #HealthIsWealthpic.twitter.com/DnFwbkGGfO",1
280,49,1084575878531726976,2019-01-13 22:20:14,"We have a date! June 14, 2019, we will be recreating my 1 year breast cancer pictures at Kauffman for my 5 years! The kids have grown a little in the last 4 years.  I cannot wait to wear a 2015 World Series Ring! #raisedroyals #ihadcanceritneverhadme #breastcancer pic.twitter.com/keSmh0ofIH",1
281,50,1084952041993240960,2019-01-14 23:14:58,Not really a runner but did my first 1/2 at @262withDonna last yr to celebrate my #breastcancer recovery. Incredible atmosphere & supported by their whole community. Headed back next month! Those flat roads and beach views are easy after training on @RaleighGreenway in Nov-Jan.,1
282,51,1085318714835288064,2019-01-15 23:32:00,"They'll have to work without pay. SUCK. IT. UP. federal courts. Just like you make my wife suck it up to face #breastcancer without the treatment coverage she's entitled to by law. Just thank God you  didn't get cancer, you just lost paychecks. #FederalEmployees",0
283,52,1085666054523833984,2019-01-16 22:32:12,"If we want early detection why aren’t we starting earlier w a safer, more effective screening method? #thermography #breastcancer pic.twitter.com/uAN9qxJ1Cr",0
284,53,1086749927353532032,2019-01-19 22:19:08,Sobering thought for a Saturday night... just found out that someone I knew (and sent me a breast cancer cushion) who had secondary cancer died. Kind of a kick in the teeth. #bccww #breastcancer,0
285,54,1087118856710246016,2019-01-20 22:45:07,"Allen, meant to mention, my main #Stormball is named ""Tropical Breeze"" (@Storm_Nation brand name) How Great is That!? AND she's pink/purple, 14.5 lbs (#breastcancer logo special) w/a Birthday cake FRAGRANCE! My older 1 is Banana, new 1 Grape! I  the Stormbrand!",0
286,55,1087487660342555008,2019-01-21 23:10:37,"RT mike_schatz ""RT h_halasz: LVVPrint inventor of Mammaprint and I-Spy2 investigator speaks about using #AI and patient data to improve how we treat #breastcancer. #PMWC19 pic.twitter.com/cFqMtAC2M2""",0
287,56,1087844810466168960,2019-01-22 22:49:48,Such a BIG truth for me in this moment. #nofear #loveyourself #AngieDeMuro #thriver #oprah @oprahmagazine #author #illustrator #illustration #positivevibes #positivequotes #sketchbook #doodle #quotes #empower #thriver #breastcancer #chroniclebooks #beyou #changepic.twitter.com/peffh0y0tz,0
288,57,1087847343087473024,2019-01-22 22:59:52,My #breastcancer wasn't caused by #solarpanels. Maybe we should ban  bbqs - they have carcinogenic properties. ,1
289,58,1088211207704718976,2019-01-23 23:05:44,my 12 year old nephew wrote about my sisters cancer journey for his school english assignment  #cancerawareness #breastcancer @actioncancer @CancerFocusNIpic.twitter.com/6HpKrS3Gn3,0
290,59,1088934972814061952,2019-01-25 23:01:43,"""There is a lot we can do to understand our risk of #breastcancer and know our girls."" @ZuriHall #BlogHerHealth19pic.twitter.com/swpFX2rKI5",0
291,60,1088936664565596032,2019-01-25 23:08:26," @ZuriHall: my mom lost both of her best friends to #breastcancer ""I don't want to lose anyone else.""  #BlogHerHealth19",0
292,62,1089288787094589056,2019-01-26 22:27:39,Yes was really pleased it worked but just had a bald bit on top that I used @BatisteHair colour spray dry shampoo to cover it - it was near Christmas & I didn’t want to loose my hair a 5th time ... #chemo #breastcancer pic.twitter.com/pi5Q7o1RX1,1
293,63,1089300162713796992,2019-01-26 23:12:51,People are nicer to me because I'm bald. #breastcancer pic.twitter.com/Pcvm0HQf5k,1
294,64,1090373188888850048,2019-01-29 22:16:41,"Live from Scottsdale, Arizona. 2019 Onsite Health Clinic Summit. Stop by Welwaze booth to see how we can provide a new service to your clinic with Celbrea technology. #engagewoman, #costeffective, #accesstocare, #celbrea, #medicaldevice, #breastcancer, #clinicspic.twitter.com/3yFS3TrWlD",0
295,65,1090754091968614016,2019-01-30 23:30:15,"#TeamUBCF would like to remind all of our clients, recipients, and supporters to NEVER GIVE UP! #breastcancer #nevergiveup #love #like #share #ubcf #nonprofitpic.twitter.com/gQTVQoEquX",0
296,66,1091118326728806016,2019-01-31 23:37:35,"My pleasure! Much to be done in #breastcancer community; when we work collectively from our respective personal/professional strengths it's magic. You're reconstruction expert, I'm nutrition/fitness/wellness expert. Although, they do overlap, don't they? ",0
297,67,1092560696150278016,2019-02-04 23:09:03,"We all have a reason we fight back, a reason that we are committed to ending this disease forever. Tell us who you give for. #breastcancer pic.twitter.com/Azj0xOWDKL",0
298,68,1092566138670658048,2019-02-04 23:30:41,Great to see #euroqol approve our use of #EQ5D quality of life survey for our @OfficialNIHR #breastcancer study @ImperialSandC within 24. #PlasticSurgery,0
299,69,1092566778255942016,2019-02-04 23:33:13,"On #WorldCancerDay I remember my stepfather, whos multiple agressive cancers were diagnosed & killed him within months, likely from #agentorange. My aunt who died from #breastcancer. And I continue to fight #nsclc #lungcancer so my grandchildren will not be tweeting in my memory",0
300,70,1092568955728945024,2019-02-04 23:41:52,Today is #WorldCancerDay A good day to repost a picture from the Bare to Care #charity event I was honoured to be part of. An event celebrating sisterhood and those who survived #breastcancer as well as celbrating the memories of those we lost. pic.twitter.com/hxgR8eXRTF,0
301,71,1092919691289522048,2019-02-05 22:55:34,"Lovely, I’ve had this and once my scars fade I hope mine look as good as this. #DIEPflap #BreastReconstruction #breastcancer",1
302,72,1093283435530067968,2019-02-06 23:00:57,"Make 2019 the year you commit to join us in our mission to end #breastcancer. Whether that is by donating time, money or support for those fighting. How you are going to get involved this year? LINK TO GET INVOLVED pic.twitter.com/okZqdo63AP",0
303,73,1093643673445659008,2019-02-07 22:52:25,"Alright. If you want to unite the party, then work with me to pass legislation to treat #breastcancer screened under the low-income program without the 65-year-old age limit. No more throwing granny off the cliff. And I have a lot of other great ideas I'll bring up. Work with me",0
304,74,1094019726685159040,2019-02-08 23:46:43,So I went out tonight and felt great to be out and not feel the effects of #breastcancer. Just came home and got a phone call reminding me of my appointment with the breast surgeon next week. It never ends #cancersucks,1
305,75,1094719341852003968,2019-02-10 22:06:44,"She's running from every debate. Refused to debate me, her runner-up in Minnesota's @MinnesotaDFL primary but sicced her dogs on taking away my wife's #breastcancer treatment coverage. So NOT for ""every American"". #amyDearest",0
306,76,1094737641562653056,2019-02-10 23:19:27,"Not a real runner! This time last yr was 1 mo out from my only race - 5K - then celebrated successful #breastcancer treatment & tackled 1/2 marathon thx to @FleetFeetRal listening! Today I shaved time adding a race, & am NC bound w/ all my toenails! @brooksrunning @balega pic.twitter.com/9e3NAwjy5i – at 26.2 With Donna Runner's Village",0
307,77,1095088015163212032,2019-02-11 22:31:43,@ColdFeetTV such a shame it showed the #coldcap #paxman #breastcancer in such a negative light it was a gods send to me ,0
308,78,1095101133423628032,2019-02-11 23:23:50,"We're less than a month a way from the 36th annual Miami Breast Cancer Conference. As an official partner of @gotoPER , we can provide you with direct access to #insights from the top #experts in #breastcancer. Email inquiries@hraresearch.com to learn more. #oncology #healthcarepic.twitter.com/YUDOdRruOH",0
